build_year,facades,garden,living_area,locality_name,number_rooms,postal_code,price,property_id,property_type,property_url,state,swimming_pool,terrace,province,property_type_name,state_mapped
,2.0,1,125.0,Oudergem,3,1160.0,795000.0,VBD37065,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/1160/oudergem/vbd37065,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,144.0,Oudergem,3,1160.0,975000.0,VBD37066,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37066,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,1,185.0,Oudergem,3,1160.0,1695000.0,VBD37067,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/1160/oudergem/vbd37067,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,0,,Oudergem,,1160.0,910000.0,VBD37068,Office,https://immovlan.be/en/detail/office-space/for-sale/1160/oudergem/vbd37068,New,0,0,Brussels Capital Region,exceptional,ready_to_move_in
,2.0,1,131.0,Oudergem,3,1160.0,835000.0,VBD37069,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37069,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,125.0,Oudergem,3,1160.0,830000.0,VBD37073,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37073,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,91.0,Oudergem,2,1160.0,570000.0,VBD37074,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37074,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,94.0,Oudergem,2,1160.0,580000.0,VBD37075,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37075,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,144.0,Oudergem,3,1160.0,905000.0,VBD37076,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37076,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,125.0,Oudergem,3,1160.0,925000.0,VBD37077,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37077,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,94.0,Oudergem,2,1160.0,570000.0,VBD37078,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37078,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,91.0,Oudergem,2,1160.0,545000.0,VBD37079,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37079,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,109.0,Oudergem,2,1160.0,705000.0,VBD37080,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37080,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,125.0,Oudergem,3,1160.0,795000.0,VBD37081,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37081,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,94.0,Oudergem,2,1160.0,565000.0,VBD37082,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37082,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,0,111.0,Oudergem,2,1160.0,725000.0,VBD37083,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37083,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,94.0,Oudergem,2,1160.0,605000.0,VBD37084,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37084,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,110.0,Oudergem,2,1160.0,650000.0,VBD37087,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/1160/oudergem/vbd37087,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,1,131.0,Oudergem,3,1160.0,1250000.0,VBD37088,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/1160/oudergem/vbd37088,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,131.0,Oudergem,3,1160.0,875000.0,VBD37089,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37089,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,0,108.0,Oudergem,2,1160.0,650000.0,VBD37091,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37091,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,110.0,Oudergem,2,1160.0,650000.0,VBD37092,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37092,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,110.0,Oudergem,2,1160.0,680000.0,VBD37094,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37094,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,131.0,Oudergem,3,1160.0,895000.0,VBD37095,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37095,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,0,110.0,Oudergem,2,1160.0,665000.0,VBD37096,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37096,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,91.0,Oudergem,2,1160.0,555000.0,VBD37097,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37097,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,144.0,Oudergem,3,1160.0,997000.0,VBD37098,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37098,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,0,42.0,Evere,0,1140.0,250000.0,VBD37315,Studio,https://immovlan.be/en/detail/studio/for-sale/1140/evere/vbd37315,,0,1,Brussels Capital Region,apartment,
,2.0,1,81.0,Evere,1,1140.0,439000.0,VBD37316,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37316,,0,1,Brussels Capital Region,apartment,
,2.0,0,89.0,Evere,2,1140.0,379000.0,VBD37317,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37317,,0,1,Brussels Capital Region,apartment,
,2.0,0,89.0,Evere,2,1140.0,369000.0,VBD37318,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37318,,0,1,Brussels Capital Region,apartment,
,2.0,0,70.0,Evere,1,1140.0,342000.0,VBD37319,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37319,,0,1,Brussels Capital Region,apartment,
,2.0,0,58.0,Evere,0,1140.0,315000.0,VBD37320,Studio,https://immovlan.be/en/detail/studio/for-sale/1140/evere/vbd37320,,0,1,Brussels Capital Region,apartment,
,3.0,0,126.0,Mons,3,7000.0,355000.0,VBD37423,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37423,New,0,1,Hainaut,house,ready_to_move_in
,2.0,0,132.0,Mons,3,7000.0,359000.0,VBD37424,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37424,New,0,1,Hainaut,house,ready_to_move_in
,3.0,0,130.0,Mons,3,7000.0,395000.0,VBD37426,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37426,New,0,1,Hainaut,house,ready_to_move_in
,2.0,1,134.0,Mons,3,7000.0,365000.0,VBD37431,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37431,New,0,1,Hainaut,house,ready_to_move_in
,2.0,1,132.0,Mons,3,7000.0,365000.0,VBD37434,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37434,New,0,1,Hainaut,house,ready_to_move_in
,3.0,1,141.0,Mons,3,7000.0,429000.0,VBD37437,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37437,New,0,1,Hainaut,house,ready_to_move_in
,4.0,1,145.0,Mons,3,7000.0,459000.0,VBD37439,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37439,New,0,1,Hainaut,house,ready_to_move_in
,3.0,1,125.0,Mons,3,7000.0,365000.0,VBD37441,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37441,New,0,1,Hainaut,house,ready_to_move_in
,2.0,0,133.0,Mons,3,7000.0,365000.0,VBD37442,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37442,New,0,1,Hainaut,house,ready_to_move_in
,3.0,0,130.0,Mons,3,7000.0,375000.0,VBD37444,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37444,New,0,1,Hainaut,house,ready_to_move_in
,3.0,0,127.0,Mons,3,7000.0,365000.0,VBD37446,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37446,New,0,1,Hainaut,house,ready_to_move_in
,,1,146.0,Mons,3,7000.0,455000.0,VBD37449,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37449,New,0,1,Hainaut,house,ready_to_move_in
,2.0,1,148.0,Mons,3,7000.0,385000.0,VBD37450,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37450,New,0,1,Hainaut,house,ready_to_move_in
,4.0,1,145.0,Mons,3,7000.0,449000.0,VBD37451,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37451,New,0,1,Hainaut,house,ready_to_move_in
,,1,125.0,Mons,3,7000.0,379000.0,VBD37452,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37452,,0,1,Hainaut,house,
,3.0,1,125.0,Mons,3,7000.0,365000.0,VBD37453,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37453,New,0,1,Hainaut,house,ready_to_move_in
,2.0,1,128.0,Mons,3,7000.0,369000.0,VBD37454,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37454,New,0,1,Hainaut,house,ready_to_move_in
,2.0,1,128.0,Mons,3,7000.0,367000.0,VBD37455,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37455,New,0,1,Hainaut,house,ready_to_move_in
,3.0,0,125.0,Mons,3,7000.0,365000.0,VBD37456,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37456,New,0,1,Hainaut,house,ready_to_move_in
,4.0,1,145.0,Mons,3,7000.0,489000.0,VBD37458,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37458,New,0,1,Hainaut,house,ready_to_move_in
,2.0,0,125.0,Mons,3,7000.0,375000.0,VBD37461,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37461,New,0,1,Hainaut,house,ready_to_move_in
,2.0,0,128.0,Mons,3,7000.0,379000.0,VBD37463,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37463,New,0,1,Hainaut,house,ready_to_move_in
,2.0,0,128.0,Mons,3,7000.0,379000.0,VBD37465,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37465,New,0,1,Hainaut,house,ready_to_move_in
,3.0,0,125.0,Mons,3,7000.0,375000.0,VBD37466,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37466,New,0,1,Hainaut,house,ready_to_move_in
,2.0,1,113.0,Evere,3,1140.0,430000.0,VBD37878,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37878,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,77.0,Evere,1,1140.0,299000.0,VBD37879,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37879,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,81.0,Evere,2,1140.0,366200.0,VBD37881,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37881,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,83.0,Evere,2,1140.0,365200.0,VBD37882,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37882,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,83.0,Evere,2,1140.0,325000.0,VBD37883,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37883,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,42.0,Evere,0,1140.0,224000.0,VBD37884,Studio,https://immovlan.be/en/detail/studio/for-sale/1140/evere/vbd37884,New,0,0,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,80.0,Evere,2,1140.0,342000.0,VBD37885,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37885,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,91.0,Evere,2,1140.0,345000.0,VBD37886,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37886,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,80.0,Evere,2,1140.0,342000.0,VBD37887,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37887,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,84.0,Evere,2,1140.0,365200.0,VBD37888,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37888,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,113.0,Evere,3,1140.0,449000.0,VBD37889,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37889,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,81.0,Evere,2,1140.0,366200.0,VBD37890,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37890,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,89.0,Evere,2,1140.0,343000.0,VBD37892,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37892,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,91.0,Evere,2,1140.0,345000.0,VBD37894,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37894,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,78.0,Evere,2,1140.0,340000.0,VBD37895,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd37895,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,42.0,Evere,0,1140.0,199000.0,VBD37896,Studio,https://immovlan.be/en/detail/studio/for-sale/1140/evere/vbd37896,New,0,0,Brussels Capital Region,apartment,ready_to_move_in
,2.0,0,79.0,Houyet,1,5560.0,,VBD38089,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5560/houyet/vbd38089,New,0,1,Namur,apartment,ready_to_move_in
,2.0,0,90.0,Houyet,2,5560.0,,VBD38090,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5560/houyet/vbd38090,New,0,0,Namur,apartment,ready_to_move_in
,2.0,0,84.0,Houyet,2,5560.0,,VBD38091,Duplex,https://immovlan.be/en/detail/duplex/for-sale/5560/houyet/vbd38091,New,0,0,Namur,apartment,ready_to_move_in
,2.0,0,104.0,Houyet,2,5560.0,,VBD38092,Duplex,https://immovlan.be/en/detail/duplex/for-sale/5560/houyet/vbd38092,New,0,0,Namur,apartment,ready_to_move_in
,,0,65.0,Houyet,1,5560.0,159000.0,VBD38170,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5560/houyet/vbd38170,New,0,1,Namur,apartment,ready_to_move_in
,,0,80.0,Houyet,2,5560.0,175000.0,VBD38171,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5560/houyet/vbd38171,New,0,0,Namur,apartment,ready_to_move_in
,,0,90.0,Houyet,2,5560.0,179000.0,VBD38173,Duplex,https://immovlan.be/en/detail/duplex/for-sale/5560/houyet/vbd38173,New,0,0,Namur,apartment,ready_to_move_in
,,0,68.0,Houyet,2,5560.0,139000.0,VBD38174,Duplex,https://immovlan.be/en/detail/duplex/for-sale/5560/houyet/vbd38174,New,0,0,Namur,apartment,ready_to_move_in
,,0,128.0,Liege,3,4020.0,324000.0,VBD39518,Loft,https://immovlan.be/en/detail/loft/for-sale/4020/liege/vbd39518,New,0,1,Liège,apartment,ready_to_move_in
,,0,128.0,Liege,3,4020.0,334000.0,VBD39520,Loft,https://immovlan.be/en/detail/loft/for-sale/4020/liege/vbd39520,New,0,1,Liège,apartment,ready_to_move_in
,,0,128.0,Liege,3,4020.0,344000.0,VBD39521,Loft,https://immovlan.be/en/detail/loft/for-sale/4020/liege/vbd39521,New,0,1,Liège,apartment,ready_to_move_in
,,0,78.0,Liege,1,4020.0,260000.0,VBD39523,Loft,https://immovlan.be/en/detail/loft/for-sale/4020/liege/vbd39523,New,0,1,Liège,apartment,ready_to_move_in
,,0,99.0,Liege,2,4020.0,289000.0,VBD39524,Loft,https://immovlan.be/en/detail/loft/for-sale/4020/liege/vbd39524,New,0,1,Liège,apartment,ready_to_move_in
,,0,102.0,Liege,2,4020.0,249000.0,VBD39525,Loft,https://immovlan.be/en/detail/loft/for-sale/4020/liege/vbd39525,New,0,1,Liège,apartment,ready_to_move_in
,,0,101.0,Liege,2,4020.0,294000.0,VBD39526,Loft,https://immovlan.be/en/detail/loft/for-sale/4020/liege/vbd39526,New,0,1,Liège,apartment,ready_to_move_in
,,0,102.0,Liege,2,4020.0,289000.0,VBD39527,Loft,https://immovlan.be/en/detail/loft/for-sale/4020/liege/vbd39527,New,0,1,Liège,apartment,ready_to_move_in
,,0,128.0,Liege,3,4020.0,364000.0,VBD39528,Loft,https://immovlan.be/en/detail/loft/for-sale/4020/liege/vbd39528,New,0,1,Liège,apartment,ready_to_move_in
,,0,102.0,Liege,2,4020.0,269000.0,VBD39529,Loft,https://immovlan.be/en/detail/loft/for-sale/4020/liege/vbd39529,New,0,1,Liège,apartment,ready_to_move_in
,,0,88.0,Liege,2,4020.0,315000.0,VBD39530,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbd39530,New,0,1,Liège,apartment,ready_to_move_in
,,0,125.0,Liege,3,4020.0,395000.0,VBD39531,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbd39531,New,0,1,Liège,apartment,ready_to_move_in
,,0,107.0,Liege,2,4020.0,375000.0,VBD39532,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbd39532,New,0,1,Liège,apartment,ready_to_move_in
,,0,131.0,Liege,3,4020.0,365000.0,VBD39534,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbd39534,New,0,1,Liège,apartment,ready_to_move_in
,,0,83.0,Seraing,2,4100.0,247000.0,VBD39535,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39535,New,0,1,Liège,apartment,ready_to_move_in
,,0,55.0,Seraing,1,4100.0,161000.0,VBD39536,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39536,New,0,1,Liège,apartment,ready_to_move_in
,,0,45.0,Seraing,,4100.0,188628.0,VBD39537,Studio,https://immovlan.be/en/detail/studio/for-sale/4280/hannut/vbd39537,,0,1,Liège,apartment,
,,0,92.0,Seraing,2,4100.0,329256.0,VBD39539,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd39539,,0,1,Liège,apartment,
,,0,95.0,Seraing,2,4100.0,267000.0,VBD39540,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39540,New,0,1,Liège,apartment,ready_to_move_in
,,0,105.0,Seraing,2,4100.0,367256.0,VBD39541,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd39541,,0,1,Liège,apartment,
,,0,105.0,Seraing,2,4100.0,354256.0,VBD39542,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd39542,,0,1,Liège,apartment,
,,0,407.0,Seraing,2,4100.0,404256.0,VBD39543,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd39543,,0,1,Liège,apartment,
,,0,99.0,Seraing,2,4100.0,248000.0,VBD39544,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39544,New,0,1,Liège,apartment,ready_to_move_in
,,0,407.0,Seraing,2,4100.0,384256.0,VBD39545,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd39545,,0,1,Liège,apartment,
,,0,92.0,Seraing,2,4100.0,344256.0,VBD39546,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd39546,,0,1,Liège,apartment,
,,0,66.0,Seraing,1,4100.0,259628.0,VBD39547,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd39547,,0,1,Liège,apartment,
,,0,60.0,Seraing,1,4100.0,181000.0,VBD39548,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39548,New,0,1,Liège,apartment,ready_to_move_in
,,0,64.0,Seraing,1,4100.0,241628.0,VBD39549,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd39549,,0,1,Liège,apartment,
,,0,141.0,Seraing,3,4100.0,578884.0,VBD39550,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd39550,,0,1,Liège,apartment,
,,0,64.0,Seraing,1,4100.0,249628.0,VBD39551,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd39551,,0,1,Liège,apartment,
,,0,86.0,Seraing,2,4100.0,251000.0,VBD39552,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39552,New,0,1,Liège,apartment,ready_to_move_in
,,0,103.0,Seraing,3,4100.0,337000.0,VBD39553,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39553,New,0,1,Liège,apartment,ready_to_move_in
,,0,95.0,Seraing,2,4100.0,269000.0,VBD39554,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39554,New,0,1,Liège,apartment,ready_to_move_in
,,0,76.0,Seraing,1,4100.0,195000.0,VBD39555,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39555,New,0,1,Liège,apartment,ready_to_move_in
,,0,60.0,Seraing,1,4100.0,186000.0,VBD39556,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39556,New,0,1,Liège,apartment,ready_to_move_in
,,0,86.0,Seraing,2,4100.0,241000.0,VBD39557,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39557,New,0,1,Liège,apartment,ready_to_move_in
,,0,86.0,Seraing,2,4100.0,252000.0,VBD39559,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39559,New,0,1,Liège,apartment,ready_to_move_in
,,0,85.0,Seraing,2,4100.0,241000.0,VBD39560,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39560,New,0,1,Liège,apartment,ready_to_move_in
,,0,83.0,Seraing,2,4100.0,245000.0,VBD39561,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39561,New,0,1,Liège,apartment,ready_to_move_in
,,0,86.0,Seraing,2,4100.0,236000.0,VBD39562,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39562,New,0,1,Liège,apartment,ready_to_move_in
,,0,83.0,Seraing,2,4100.0,236000.0,VBD39563,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39563,New,0,1,Liège,apartment,ready_to_move_in
,,0,95.0,Seraing,2,4100.0,259000.0,VBD39564,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39564,New,0,1,Liège,apartment,ready_to_move_in
,,0,81.0,Seraing,2,4100.0,236000.0,VBD39565,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39565,New,0,1,Liège,apartment,ready_to_move_in
,,0,81.0,Seraing,2,4100.0,224000.0,VBD39566,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39566,New,0,1,Liège,apartment,ready_to_move_in
,,0,88.0,Seraing,2,4100.0,254000.0,VBD39568,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39568,New,0,1,Liège,apartment,ready_to_move_in
,,0,81.0,Seraing,2,4100.0,230000.0,VBD39569,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39569,New,0,1,Liège,apartment,ready_to_move_in
,,0,88.0,Seraing,2,4100.0,264000.0,VBD39570,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39570,New,0,1,Liège,apartment,ready_to_move_in
